raw_id,biz_name_raw,address_raw,pin,pan,gst,phone,biz_name_norm,address_norm
BES_4576fa,Sharaf Inc,"21/85, Dewan Ganj, Hubballi",560601,BLRHB1607H,29KKVZE2763A1ZE,916978995700,sharaf inc,2185 dewan ganj hubballi
BES_06d7c0,Atwal-Kakar,"08, Garg Ganj, Hubballi",567801,FCOWE7030T,29LDDCZ0951X1ZS,918877303391,atwalkakar,08 garg ganj hubballi
BES_5c58c5,Arya ENT,"016, Bal, Bengaluru",585341,CMQYC8768Y,29TYNCU4075I1ZS,914519823714,arya ent,016 bal bengaluru
BES_a17672,Dasgupta-Chauhan ENT,"16, Kala, Belagavi",589881,ZJXKN1328X,29TCQXO5839J1ZD,8839534134,dasguptachauhan ent,16 kala belagavi
BES_ea2494,Prasad Inc,"28, Doshi Ganj, Hubballi",579241,XIXCZ7741E,29NODQN2970N1ZA,911384616410,prasad inc,28 doshi ganj hubballi
BES_af1e19,"Lala, ENT","84/41
Handa Chowk, Bengaluru",563821,XOIVZ1590O,29BUZFP4665M1ZP,919026810880,lala ent,8441 handa chowk bengaluru
BES_c6041b,Krishnan-Mukherjee,"81, Lall Road, Bengaluru",589021,ZWKQT5334N,,4458303768,krishnanmukherjee,81 lall road bengaluru
BES_25b699,Butala-Behl ENT,"577
Khurana Road, Mysuru",565381,GYWRK0468N,29FLEMZ6463I1ZA,910525404348,butalabehl ent,577 khurana road mysuru
BES_8555d3,Iyengar-Wadhwa,"07/89, Mistry Zila, Mangaluru",589861,ZBYMO9538M,29SXYQD6880L1ZN,1156419751,iyengarwadhwa,0789 mistry zila mangaluru
BES_d6fbf9,Mohan ENT,"H.No. 04, Tailor Ganj, Mangaluru",568601,FHSDC8630L,29PYBMU9206G1ZS,9268077085,mohan ent,hno 04 tailor ganj mangaluru
BES_b24f90,Bhatt-Chaudhary ENT,"H.No. 42, Dey Path, Mysuru",567121,XFKPC0582C,29XKJFX2708I1ZM,3563286598,bhattchaudhary ent,hno 42 dey path mysuru
BES_7a24cd,Verma-Edwin,"09/14
Behl, Mysuru",570141,SHPRL9980G,29HJYXK7338A1ZC,4023691349,vermaedwin,0914 behl mysuru
BES_94f0b4,"Prakash, Virk and Thaker","99/098
Purohit Path, Mangaluru",575901,BQRWK9921R,29KJAKP5088E1ZP,1931368749,prakash virk and thaker,99098 purohit path mangaluru
BES_8f7820,"Grover, ENT","32/408, Pradhan Chowk, Belagavi",588361,FKGGH3190I,29HPUTX2890X1ZR,8594947983,grover ent,32408 pradhan chowk belagavi
BES_d324e8,Palan-Aurora,"744
Barman Zila, Mangaluru",569401,,29JNXFY6373F1ZX,1521785905,palanaurora,744 barman zila mangaluru
BES_96366f,Rana ENT,"08, Swaminathan Marg, Hubballi",588341,,29LSVCO9896H1ZV,124117390,rana ent,08 swaminathan marg hubballi
BES_150329,"Palla, ENT","61/96, Dubey Street, Mysuru",582881,WKKSU3291F,29ODEXT5621V1ZN,1623699273,palla ent,6196 dubey street mysuru
BES_cb9910,"Andra, Mander and Muni","478, Raja Nagar, Hubballi",562201,WSHDF2642N,29OHFMC1021M1ZO,915898202067,andra mander and muni,478 raja nagar hubballi
BES_1c7999,"Pathak, ENT","97/22
Parmer, Mysuru",587961,XVJIM3784Z,29BPTZZ9737E1ZF,9135889191,pathak ent,9722 parmer mysuru
BES_62dc41,Varughese-Kumar ENT,"645
Basak Circle, Mangaluru",578701,NKIWK8305Q,29ERVOW8577O1ZS,5182603065,varughesekumar ent,645 basak circle mangaluru
BES_6f168b,"Mistry, Batra and Chauhan","27/654
Naik Circle, Hubballi",577121,,29UBPFM4188O1ZA,6197153337,mistry batra and chauhan,27654 naik circle hubballi
BES_eeec12,Raju ENT,"H.No. 518
Bhatia, Hubballi",578461,RXEOR0872Z,29ZZZCY3838U1ZJ,914115890157,raju ent,hno 518 bhatia hubballi
BES_fd4388,"Sheth, ENT","197
Sarraf, Belagavi",562621,ZCHAN9498K,,4652021820,sheth ent,197 sarraf belagavi
BES_01625b,Nori-Choudhury,"90, Loyal Road, Mysuru",571101,EYJYL8694T,29XQRBG1735U1ZR,1906523940,norichoudhury,90 loyal road mysuru
BES_cd73b4,"Kadakia, ENT","234, Desai Nagar, Hubballi",564561,SKORZ7426C,29GSFRR1551S1ZU,2810775950,kadakia ent,234 desai nagar hubballi
BES_42ddff,Chokshi and Sons,"516, Korpal Path, Mysuru",588301,ZOKMC0145W,29ABYRI4238X1ZK,911525189162,chokshi and sons,516 korpal path mysuru
BES_9ba1c0,"Dyal, Batra and Bora","94, Varughese Chowk, Bengaluru",570461,TFMKI5295E,,2018073409,dyal batra and bora,94 varughese chowk bengaluru
BES_5c60a8,"Kakar, ENT","H.No. 179, Ghose Nagar, Bengaluru",569761,LMQRF7335M,29KTTZP2090Y1ZL,7503041168,kakar ent,hno 179 ghose nagar bengaluru
BES_8559d2,Sahni PLC,"465, Boase Path, Hubballi",567441,QTSRJ6317G,29ANMYY3214F1ZX,913325059108,sahni plc,465 boase path hubballi
BES_406ca6,Deshpande-Chaudhari,"H.No. 46
Kalita Zila, Bengaluru",571261,OVSTD1715H,,910566880440,deshpandechaudhari,hno 46 kalita zila bengaluru
BES_d46611,Varughese-Sanghvi ENT,"43/915
Wable Street, Bengaluru",567001,,29UOJXF0383S1ZG,910786278748,varughesesanghvi ent,43915 wable street bengaluru
BES_8936c7,Lata-Baria ENT,"73/72, Pandit, Belagavi",567701,EJRLE3694X,29VNACH0032N1ZL,9125541915,latabaria ent,7372 pandit belagavi
BES_ae466c,"Mishra, ENT","H.No. 54
Gole Street, Hubballi",575401,LSXMJ9639L,29HBYTS9758M1ZW,910218855399,mishra ent,hno 54 gole street hubballi
BES_788749,Loyal-Raval ENT,"193
Malhotra Road, Hubballi",583561,TYCTQ7037I,29KEZDK7466U1ZW,4261215379,loyalraval ent,193 malhotra road hubballi
BES_af9fb6,Sura-Kunda ENT,"H.No. 165
Ratta Zila, Bengaluru",589521,EQOOJ2083D,,187156121,surakunda ent,hno 165 ratta zila bengaluru
BES_0b1f92,Lad-Amble,"78/93, Mistry Nagar, Belagavi",561901,IYORX8397O,29ZXUBU3055I1ZF,8110207694,ladamble,7893 mistry nagar belagavi
BES_fe51ee,De-Iyengar ENT,"72/08, Muni Marg, Mysuru",569801,,29ALFWG6390Q1ZM,1984799401,deiyengar ent,7208 muni marg mysuru
BES_d14410,"Bhatt, Kala and Madan","80/178
Jayaraman Street, Mangaluru",579641,SPIXC6049K,29CNFGP8557J1ZS,6559021776,bhatt kala and madan,80178 jayaraman street mangaluru
BES_6387d4,Sami Inc,"H.No. 354
Datta Ganj, Hubballi",580121,DFQYA6692R,,6964391183,sami inc,hno 354 datta ganj hubballi
BES_c38c29,"Natt, ENT","H.No. 29
Raju Street, Mysuru",561421,WHHHK0621V,29MICTA8038U1ZO,7463219721,natt ent,hno 29 raju street mysuru
BES_7fd2ce,"Kala, Pradhan and Arora","72/12, Pathak Ganj, Bengaluru",563981,XCUDL8305N,29QSWNB6356T1ZR,2751495843,kala pradhan and arora,7212 pathak ganj bengaluru
BES_11b486,"Sawhney, Garg and Narayanan","43/112
Khosla Ganj, Hubballi",569321,POKLW0280H,29MSAON4108B1ZR,7892895070,sawhney garg and narayanan,43112 khosla ganj hubballi
BES_5fb2c0,Khalsa Inc,"54/23
Chandra Path, Mangaluru",580061,UNBJU3961U,29MNXVB3493I1ZR,1357822341,khalsa inc,5423 chandra path mangaluru
BES_2335f7,Apte-D’Alia ENT,"64/695
Raman Chowk, Bengaluru",567641,JWSCT2909X,29MQKES1774U1ZI,919173180748,aptedalia ent,64695 raman chowk bengaluru
BES_2e67eb,Rastogi-Mand,"27/04
Yogi Circle, Mysuru",569901,KOXOX5900X,29SNLJP9181A1ZP,2642606516,rastogimand,2704 yogi circle mysuru
BES_29c143,"Konda, Handa and Shankar","634, Loyal Circle, Belagavi",564741,SEJTQ1636E,,915536044935,konda handa and shankar,634 loyal circle belagavi
BES_bb2981,Viswanathan ENT,"94/239
Dubey, Hubballi",589821,BZSBU5041I,29HDNTW1251F1ZV,1361865199,viswanathan ent,94239 dubey hubballi
BES_4fa6d6,Mahal ENT,"79/83, Dalal Path, Belagavi",563701,JNMTA1781B,29YTUCA5147F1ZG,9118511189,mahal ent,7983 dalal path belagavi
BES_5f1330,"Apte, Kadakia and Mani","39/986
Deep Chowk, Hubballi",560061,,29VVERX7230G1ZI,913369398654,apte kadakia and mani,39986 deep chowk hubballi
BES_3a46b1,Sarraf-Ranganathan ENT,"23/019, Bir Nagar, Mysuru",573001,EQVLK1659V,29PAGUW5349S1ZN,9026051141,sarrafranganathan ent,23019 bir nagar mysuru
BES_d8d8f0,Bera-Panchal,"H.No. 116
Naidu Road, Hubballi",583561,SDYGU1910F,29QGGYD0568I1ZK,914528891895,berapanchal,hno 116 naidu road hubballi
BES_6db93a,Arya-Iyer,"90, Mody Path, Mangaluru",585201,GWQCA7513C,29FFIEH2966H1ZR,5883277611,aryaiyer,90 mody path mangaluru
BES_1efb10,"Vyas, ENT","18
Kar Road, Belagavi",575561,MKHXD2294R,29HOEIF0256V1ZF,915389479674,vyas ent,18 kar road belagavi
BES_662d13,"Chakrabarti, ENT","H.No. 83
Srinivas Zila, Mangaluru",586381,ENVCM0562H,,8653109381,chakrabarti ent,hno 83 srinivas zila mangaluru
BES_571f98,Lad ENT,"H.No. 438
Madan Circle, Belagavi",581401,CPLRX0956X,29YSDHU1061I1ZZ,6384208643,lad ent,hno 438 madan circle belagavi
BES_938d78,"Gade, ENT","76, Karpe Street, Bengaluru",584761,VKKKI5720J,,8652591119,gade ent,76 karpe street bengaluru
BES_46b4ec,Ghose-Pant ENT,"66/24
Kara Circle, Belagavi",573761,UOBNQ3825I,29GOBRY7759V1ZI,9805669731,ghosepant ent,6624 kara circle belagavi
BES_6c5648,"Kurian, Joshi and Dhar","68/14, Khalsa Nagar, Mangaluru",565721,JDNTZ4406M,29AJTFW4524N1ZV,4226816909,kurian joshi and dhar,6814 khalsa nagar mangaluru
BES_b4b4d3,Saran-Jayaraman,"H.No. 233, Das, Belagavi",587921,AYUUP4701E,29QQQVI3250B1ZV,7338137242,saranjayaraman,hno 233 das belagavi
BES_2b0811,Wali ENT,"H.No. 985, Bahl Road, Mangaluru",573461,ERWDK1360A,29DYNEP2871Q1ZB,5350999889,wali ent,hno 985 bahl road mangaluru
BES_9eedc8,Chauhan-Borra,"H.No. 96
Sastry Nagar, Mangaluru",562021,,29KPRDG6780I1ZW,9530883417,chauhanborra,hno 96 sastry nagar mangaluru
BES_617016,Sanghvi-Kapur ENT,"H.No. 286, Gopal Zila, Mangaluru",570041,FGHHZ7543R,29NMKRO6188V1ZX,7380991255,sanghvikapur ent,hno 286 gopal zila mangaluru
BES_9c2ed6,Om ENT,"10/456
Rout, Belagavi",568241,QGZLH5569H,29VZWIO0849G1ZG,426229151,om ent,10456 rout belagavi
BES_dc1e3b,Thakkar ENT,"71, Deshmukh Street, Mangaluru",571681,OLXRN6459Y,29VAEYY3547Z1ZJ,1587220374,thakkar ent,71 deshmukh street mangaluru
BES_c15496,"Manne, Krishnamurthy and Magar","H.No. 65
Rai Road, Hubballi",561641,UJBPY8857I,29QKBWE0196T1ZV,7941049892,manne krishnamurthy and magar,hno 65 rai road hubballi
BES_a40578,Sharaf-Chakraborty ENT,"H.No. 40
Bali Chowk, Hubballi",586481,WNBDB6818M,,742018508,sharafchakraborty ent,hno 40 bali chowk hubballi
BES_dcbf66,"Pathak, Narayan and Memon","20/003, Kale Circle, Belagavi",575121,XPTKK7570U,29POINS3826U1ZP,4060740219,pathak narayan and memon,20003 kale circle belagavi
BES_fb9c24,Varughese-Sha ENT,"520, Prasad Chowk, Belagavi",569341,WCVJK7444F,29WBBDF2992C1ZS,3579528367,varughesesha ent,520 prasad chowk belagavi
BES_860523,Manne ENT,"31/190, Kota Nagar, Belagavi",563941,,29BHDNL4175N1ZZ,7597696780,manne ent,31190 kota nagar belagavi
BES_8a8ebe,Nayar-Goyal ENT,"92/01
Iyengar Marg, Hubballi",581021,VCGQR7400H,29RBXYM8147Y1ZH,7966168982,nayargoyal ent,9201 iyengar marg hubballi
BES_eb56b8,Mane-Magar ENT,"14/507
Sibal Path, Mysuru",573261,ZGOCT8499X,29WOLVQ3016F1ZX,3610655389,manemagar ent,14507 sibal path mysuru
BES_0d138b,Lall ENT,"H.No. 51, Sachdeva Zila, Mysuru",588221,MILEA6605D,29TYQMJ5442N1ZA,918701578215,lall ent,hno 51 sachdeva zila mysuru
BES_ccd1fb,Kadakia-Salvi,"H.No. 09, Devan Circle, Hubballi",573121,AUHZJ7260V,29FVGPF3911L1ZS,1341281520,kadakiasalvi,hno 09 devan circle hubballi
BES_b042af,Trivedi-Bhalla,"93
Krishna Street, Belagavi",589341,FQLFY3912P,29UVVRC9826E1ZF,5058594758,trivedibhalla,93 krishna street belagavi
BES_cd59cf,"Palan, Rajan and Sodhi","23/292
Bhatnagar Street, Hubballi",569181,UTGOU2095U,29EYPHD9795M1ZT,910653535448,palan rajan and sodhi,23292 bhatnagar street hubballi
BES_eba289,Subramaniam and Sons,"16/312
Ganguly, Belagavi",578021,WAIYF3919E,,675180666,subramaniam and sons,16312 ganguly belagavi
BES_d0d0f6,"Halder, Saha and Nair","897, Dash Street, Mysuru",560461,QTIMM6148J,29ZZKOY9863W1ZE,912585405727,halder saha and nair,897 dash street mysuru
BES_712dfa,"Chacko, Raman and Dugar","H.No. 04, Ganesan Nagar, Belagavi",574101,HKSNN4657Y,29JZXIM7589S1ZA,9040232267,chacko raman and dugar,hno 04 ganesan nagar belagavi
BES_7b0e36,"Ravel, Mann and Ramakrishnan","H.No. 87
Kanda Nagar, Mysuru",583341,KBWEV9982K,29KIYVA2698K1ZZ,5726910747,ravel mann and ramakrishnan,hno 87 kanda nagar mysuru
BES_b502fe,"Sethi, ENT","00/153, Dhawan Street, Mysuru",573821,MIRLI6574Z,29QSAXJ8291R1ZK,5713558488,sethi ent,00153 dhawan street mysuru
BES_7c05f6,Bobal-Bali,"35/234, Murty, Mangaluru",579641,IWJSA4376Y,29RMKNU9955I1ZR,8353917626,bobalbali,35234 murty mangaluru
BES_534041,"Tank, ENT","16/527, Varghese Zila, Bengaluru",564101,TQZXL1699V,29DWAHF7964O1ZZ,5199439296,tank ent,16527 varghese zila bengaluru
BES_14acce,Kara-Narang,"H.No. 74, Sachdev Chowk, Mysuru",584581,HMZZO1226O,29IXVDG4812V1ZK,919328969897,karanarang,hno 74 sachdev chowk mysuru
BES_bce4fe,Mital LLC,"H.No. 936, Grewal Circle, Mangaluru",580221,PFSUR3441R,29XFTKG5808U1ZC,6837561518,mital llc,hno 936 grewal circle mangaluru
BES_fa1eb5,"Toor, ENT","H.No. 83
Sathe Road, Hubballi",576841,VAQGB0752R,,919333261004,toor ent,hno 83 sathe road hubballi
BES_c18ab4,Om PLC,"H.No. 673
Pant Ganj, Mangaluru",584961,EIXBW3384T,29MVLEZ9309Z1ZK,7172873921,om plc,hno 673 pant ganj mangaluru
BES_0b40a9,Hari-Tak,"06/748, Ramaswamy Chowk, Belagavi",576361,YUVQI7967Q,29SBYQC4181O1ZB,6402720058,haritak,06748 ramaswamy chowk belagavi
BES_6cb9b2,"Pillay, Gopal and Manne","98/55, Dasgupta Path, Mysuru",588081,SWZUC7844H,29HVGAL6360Z1ZG,6520850639,pillay gopal and manne,9855 dasgupta path mysuru
BES_a3d2cc,Soni LLC,"43
Bera Zila, Bengaluru",569861,SJFJT9069M,29ADLMX0121L1ZO,3522490132,soni llc,43 bera zila bengaluru
BES_1c9b60,Dua Ltd,"16
Maharaj Zila, Mysuru",580841,ACTOM4006V,29JKVRZ7616D1ZO,863332317,dua ltd,16 maharaj zila mysuru
BES_9610ed,"Brar, Rajagopal and Grewal","H.No. 293, Dar Nagar, Bengaluru",579881,WCSNB4646R,29CZJTB0468X1ZB,6227051524,brar rajagopal and grewal,hno 293 dar nagar bengaluru
BES_7841b0,Jaggi ENT,"H.No. 933
Shanker Ganj, Hubballi",561221,PMTQF7307I,29JJZAA0053N1ZC,8558483878,jaggi ent,hno 933 shanker ganj hubballi
BES_2db08c,Baral-Sundaram,"819, Sehgal Road, Hubballi",560921,AIKND2563C,29QPVPQ6537M1ZY,902049299,baralsundaram,819 sehgal road hubballi
BES_e98c60,"Tella, Raju and Ghosh","61/26
Sarkar Nagar, Hubballi",581241,YHXJR5818F,29NFCVU5762K1ZB,910941600957,tella raju and ghosh,6126 sarkar nagar hubballi
BES_db632c,Madan-Parikh,"839
Mander Road, Mangaluru",577121,HCBNY5956X,29NKPUU9867Z1ZC,919587250000,madanparikh,839 mander road mangaluru
BES_8a235a,"Sarin, Butala and Karan","35
Toor Marg, Mangaluru",561401,LUNJH4155C,29JFEZV5771S1ZC,8110488619,sarin butala and karan,35 toor marg mangaluru
BES_a6ef3e,"Yohannan, ENT","18/87
Nayak Path, Mangaluru",564241,UQCAM6052F,29LUZCF9412D1ZJ,9131906780,yohannan ent,1887 nayak path mangaluru
BES_e3c6b4,Natt ENT,"05
Mand Circle, Mysuru",566621,EQIOP7072P,29WPIZK4677G1ZH,6766859060,natt ent,05 mand circle mysuru
BES_4f0577,Shukla-Shan Logistics,"64/91
Vala Chowk, Hubballi",565261,KKZYQ9396M,29PDOFK2339H1ZF,6854458037,shuklashan logistics,6491 vala chowk hubballi
BES_d358ff,Manda Global,"H.No. 862
Munshi Chowk, Bengaluru",570241,NTWKY0523R,29VEHBE2285L1ZG,3090057055,manda global,hno 862 munshi chowk bengaluru
BES_186019,"Goel, ENT","H.No. 887
Dubey Street, Hubballi",583061,XCZBE8520S,29VMOKI2347Z1ZX,911820202307,goel ent,hno 887 dubey street hubballi
BES_209194,Swaminathan Global,"46, Badami, Belagavi",586021,XGJJM6664V,29YBBLQ1009P1ZO,8698633840,swaminathan global,46 badami belagavi
BES_089198,Prashad-Kibe ENT,"27/337
Sahota Street, Hubballi",571881,CRJNJ6645G,29LNIPA5593P1ZL,3525950427,prashadkibe ent,27337 sahota street hubballi
BES_eb20cc,Walla-Kakar Logistics,"32/443, Sathe Chowk, Bengaluru",566721,BNUXM8944N,29YDGLA6298O1ZF,911980189858,wallakakar logistics,32443 sathe chowk bengaluru
BES_3e95e8,Loke Global,"54/96
Dugal Chowk, Mysuru",565981,MQKLM3745S,29AGOFQ6535C1ZR,8328212439,loke global,5496 dugal chowk mysuru
BES_fd3549,Sekhon Logistics,"H.No. 308, Sastry, Bengaluru",569881,,29THDNP9770E1ZZ,1570370575,sekhon logistics,hno 308 sastry bengaluru
BES_94482c,"Goel, Traders","H.No. 98, Ravel Path, Hubballi",570521,OCMMP5345Y,29VNPDM9563E1ZX,5877714318,goel traders,hno 98 ravel path hubballi
BES_711cb7,Bhalla ENT,"H.No. 45
Pathak Chowk, Bengaluru",579241,GECTQ3414Q,29LFYUE0758T1ZA,8120062383,bhalla ent,hno 45 pathak chowk bengaluru
